,urlid,alchemy_category,commonlinkratio_1,commonlinkratio_2,commonlinkratio_3,commonlinkratio_4,compression_ratio,embed_ratio,framebased,frameTagRatio,hasDomainLink,html_ratio,image_ratio,linkwordscore,non_markup_alphanum_characters,numberOfLinks,numwords_in_url,parametrizedLinkRatio,spelling_errors_ratio,title_len,body_len,sent_title
6660,3432,3,0.240816327,0.089795918,0.040816327,0.028571429,0.378589838,0.00254065,0,0.020995334,0,0.246143295,0.055894309,8,15259,245,9,0.093877551,0.05268595,66,10843,1
6661,8492,0,0.688,0.168,0.072,0.056,0.448763736,0.0,0,0.048728814,0,0.248796278,0.006944444,15,6710,125,0,0.008,0.10236822,23,7280,2
6662,6879,2,0.410447761,0.152985075,0.044776119,0.007462687,0.445569171,0.0,0,0.011963023,0,0.209924413,0.177330896,5,29441,268,4,0.037313433,0.088122605,65,5631,1
6663,1183,7,0.58490566,0.41509434,0.113207547,0.080188679,0.405326269,0.0,0,0.017291066,0,0.234032963,0.012526096,10,17946,212,8,0.311320755,0.084457989,87,14343,0
6664,4252,0,0.3,0.048,0.016,0.004,0.474452555,0.0,0,0.035992218,0,0.19968484,0.146039604,16,5872,250,5,0.172,0.086633663,50,2329,1
6665,4612,0,0.41509434,0.278301887,0.099056604,0.018867925,0.833333333,0.0,0,0.02621232,1,0.096583819,6.789473684,17,7647,212,2,0.613207547,0.0,62,144,1
6666,7055,1,0.62295082,0.31147541,0.131147541,0.098360656,0.462951986,0.0,0,0.050328228,0,0.218711028,0.125,53,1386,122,9,0.032786885,0.07641196,139,1687,1
6667,5447,0,0.681818182,0.313131313,0.146464646,0.075757576,0.417008197,0.0,0,0.073053892,0,0.221031005,0.139534884,68,1215,198,9,0.015151515,0.102941176,167,976,0
6668,3736,3,0.638888889,0.236928105,0.119281046,0.076797386,21.0,-1.0,0,0.028888889,0,0.172617573,-1.0,30,16036,612,7,0.369281046,0.5,1,1,1
6669,4444,1,0.703056769,0.515283843,0.510917031,0.502183406,0.485464296,0.0,0,0.008928571,0,0.258934686,0.014218009,10,25212,229,5,0.004366812,0.064784053,36,3543,0
6670,3576,0,0.540145985,0.255474453,0.094890511,0.04379562,21.0,-1.0,0,0.039416058,1,0.294567634,-1.0,7,18527,137,4,0.102189781,0.0,1,1,1
6671,9960,0,0.678571429,0.428571429,0.083333333,0.011904762,0.444900352,0.0,0,0.055710306,0,0.266838788,0.016339869,20,3110,84,6,0.142857143,0.041050903,39,3412,0
6672,4200,4,0.518716578,0.272727273,0.024064171,0.00802139,0.40077036,0.0,0,0.028362306,0,0.249788646,0.017482517,37,6457,374,1,0.016042781,0.084014002,151,5452,1
6673,7939,0,0.662420382,0.242038217,0.101910828,0.012738854,0.49905482,0.0,0,0.129082426,0,0.263819606,0.071713147,53,1567,157,5,0.025477707,0.052,33,1587,1
6674,1780,3,0.467811159,0.321888412,0.197424893,0.120171674,0.435515051,0.0,0,0.034981906,0,0.205410175,0.082132565,32,3850,233,3,0.266094421,0.099099099,47,3621,1
6675,7332,3,0.4375,0.0625,0.0,0.0,0.457075472,0.0,0,0.009237875,0,0.229039697,0.054263566,8,3276,32,4,0.25,0.076510067,55,4240,1
6676,7781,8,0.628571429,0.165714286,0.062857143,0.034285714,0.484090909,0.0,0,0.068508287,0,0.225153427,0.147117296,35,3316,175,4,0.428571429,0.055555556,95,3080,1
6677,1363,8,0.428571429,0.117647059,0.016806723,0.016806723,0.484702093,0.0,0,0.105263158,0,0.246469189,0.046610169,31,1714,119,4,0.067226891,0.064655172,49,1242,2
6678,5378,4,0.418604651,0.178294574,0.062015504,0.023255814,0.430151339,0.0,0,0.042145594,0,0.266877462,0.025225225,27,3645,129,3,0.302325581,0.09009009,51,3436,1
6679,7468,0,0.816666667,0.325,0.125,0.016666667,21.0,-1.0,0,0.043373494,0,0.268840209,-1.0,26,3186,120,13,0.008333333,0.133333333,1,1,1
6680,10273,6,0.676646707,0.401197605,0.269461078,0.185628743,0.722627737,0.0,0,0.018592297,0,0.20548222,0.428571429,75,1324,167,0,0.005988024,0.056603774,21,274,1
6681,9041,3,0.475409836,0.218579235,0.054644809,0.021857923,0.440870241,0.0,0,0.011152416,0,0.285545496,0.037785589,7,23834,183,0,0.071038251,0.067750678,20,6435,1
6682,3015,1,0.607142857,0.25,0.142857143,0.107142857,0.456707458,0.0,0,0.04664723,0,0.286835635,0.014705882,12,4460,56,4,0.089285714,0.091968912,41,4329,1
6683,520,3,0.749303621,0.367688022,0.069637883,0.022284123,0.504081633,0.0,0,0.027359781,0,0.182105787,0.088235294,60,2467,359,2,0.139275766,0.04519774,28,980,1
6684,9564,5,0.35483871,0.096774194,0.032258065,0.0,0.6,0.0,0,0.066202091,0,0.263832868,0.724137931,16,930,31,8,0.129032258,0.042553191,63,190,1
6685,8109,2,0.553264605,0.223367698,0.085910653,0.04467354,0.466464127,0.0,0,0.029388403,1,0.204503029,0.084158416,26,6881,291,13,0.178694158,0.095890411,130,4279,0
6686,2891,0,0.50955414,0.222929936,0.082802548,0.057324841,0.467902996,0.0,0,0.053981107,0,0.233631168,0.235042735,16,7011,157,5,0.025477707,0.07755102,83,1402,1
6687,6536,4,0.444444444,0.333333333,0.222222222,0.111111111,0.367609254,0.0,0,0.104166667,0,0.337929306,0.005138746,4,4712,18,2,0.333333333,0.059811123,72,6224,2
6688,6195,2,0.384615385,0.282051282,0.076923077,0.051282051,0.928571429,0.0,0,0.031180401,0,0.239352251,1.928571429,59,422,78,1,0.5,0.083333333,47,98,1
6689,1972,8,0.374727669,0.145969499,0.076252723,0.047930283,0.52835408,0.0,0,0.034250421,0,0.178490359,0.441295547,41,3364,459,4,0.220043573,0.098425197,56,1446,1
6690,795,7,0.827848101,0.592405063,0.394936709,0.253164557,0.55664814,0.0,0,0.031107045,0,0.229238693,0.088145897,78,2983,395,2,0.106329114,0.318032787,25,2316,1
6691,7785,4,0.617283951,0.234567901,0.074074074,0.012345679,0.485066723,0.0,0,0.057239057,0,0.273700974,0.021935484,32,2657,81,0,0.358024691,0.093495935,48,4721,1
6692,758,3,0.14516129,0.016129032,0.0,0.0,0.340788072,0.007751938,0,0.050251256,0,0.242121958,0.11627907,78,131,62,4,0.403225806,0.078014184,65,939,1
6693,8681,0,0.761986301,0.61130137,0.553082192,0.003424658,0.501453488,0.0,0,0.009771987,0,0.237188809,0.023140496,6,51159,584,4,0.008561644,0.119089317,48,3440,0
6694,1325,2,0.621052632,0.105263158,0.010526316,0.0,0.53164557,0.0,0,0.071611253,0,0.239833378,0.012048193,26,2175,95,8,0.105263158,0.085545723,32,1896,1
6695,9131,1,0.12173913,0.026086957,0.0,0.0,0.337662338,0.0,0,0.083707025,0,0.206155511,0.173410405,14,3018,115,6,0.243478261,0.107936508,156,2079,1
6696,5983,1,0.383561644,0.191780822,0.082191781,0.068493151,0.466332378,0.0,0,0.096446701,0,0.251526538,0.046017699,16,2741,73,6,0.054794521,0.101694915,45,2792,1
6697,5669,8,0.376068376,0.102564103,0.008547009,0.0,0.485337727,0.0,0,0.0304414,0,0.229861228,0.014423077,11,7842,117,4,0.153846154,0.09396637,26,6070,2
6698,8690,3,0.573770492,0.262295082,0.155737705,0.12295082,0.438943894,0.0,0,0.069142125,0,0.227076562,0.054095827,17,5128,122,7,0.327868852,0.070977918,68,3636,1
6699,10329,9,0.32,0.16,0.0,0.0,21.0,-1.0,0,0.18404908,0,0.244466468,-1.0,79,97,25,4,0.0,0.230769231,61,1,2
6700,4927,0,0.534351145,0.282442748,0.076335878,0.030534351,0.481873954,0.0,0,0.066552901,0,0.271392456,0.026153846,26,4071,131,8,0.045801527,0.095092025,98,3584,1
6701,3394,0,0.803149606,0.354330709,0.141732283,0.039370079,21.0,-1.0,0,0.040632054,0,0.276671951,-1.0,27,3720,127,6,0.007874016,0.111111111,1,1,1
6702,5567,0,0.712903226,0.45483871,0.25483871,0.167741935,0.508362168,0.0,0,0.050371594,0,0.155532531,0.082375479,59,4319,310,2,0.070967742,0.056925996,52,3468,1
6703,1149,0,0.513513514,0.324324324,0.216216216,0.054054054,0.471656977,0.0,0,0.033333333,0,0.268653778,0.020689655,12,3254,37,9,0.054054054,0.067123288,109,4128,2
6704,1040,3,0.436893204,0.203883495,0.048543689,0.0,0.426199262,0.0,0,0.108870968,0,0.227656498,0.120689655,42,1320,103,4,0.262135922,0.059782609,90,1084,0
6705,6855,5,0.68705036,0.309352518,0.133093525,0.061151079,0.481535119,0.0,0,0.040069686,0,0.241273752,0.12704918,40,4427,278,10,0.161870504,0.104247104,86,1381,2
6706,5797,3,0.545454545,0.181818182,0.0,0.0,0.385321101,0.0,0,0.060606061,0,0.193476071,0.011594203,3,1732,11,0,0.090909091,0.29494382,88,2398,1
6707,10453,0,0.204081633,0.0,0.0,0.0,1.529411765,0.0,0,0.096385542,0,0.258522609,1.75,31,498,49,4,0.020408163,0.111111111,27,34,0
6708,7860,8,0.525423729,0.338983051,0.293785311,0.225988701,0.519693365,0.0,0,0.052280311,0,0.272405433,0.136217949,13,12904,177,7,0.04519774,0.103225806,101,3783,2
6709,9939,0,0.476821192,0.225165563,0.119205298,0.066225166,0.814371257,0.0,0,0.064516129,0,0.212085507,1.090909091,71,747,151,5,0.112582781,0.08,135,167,1
6710,951,6,0.216957606,0.10723192,0.024937656,0.002493766,0.0,-1.0,0,0.051126516,0,0.206772731,-1.0,89,502,401,5,0.236907731,0.272727273,29,0,1
6711,5825,0,0.391304348,0.101449275,0.062801932,0.024154589,21.0,-1.0,0,0.039800995,0,0.168076167,-1.0,20,5706,207,9,0.062801932,0.083333333,1,1,1
6712,5690,2,0.59375,0.260416667,0.239583333,0.208333333,0.427366864,0.0,0,0.023504274,0,0.226311805,0.019736842,9,7837,96,4,0.416666667,0.09536308,28,6760,0
6713,9882,2,0.568421053,0.326315789,0.168421053,0.136842105,0.433587654,0.0,0,0.035294118,0,0.277711439,0.020229885,10,9303,95,0,0.052631579,0.100600601,37,11534,1
6714,7789,0,0.346405229,0.098039216,0.006535948,0.006535948,0.555871212,0.0,0,0.048076923,0,0.222483864,0.306748466,32,2037,153,13,0.045751634,0.047120419,77,1056,0
6715,10167,0,0.368888889,0.176,0.015111111,0.000889,0.441893027,0.0,0,0.003499222,1,0.310196185,0.005522319,21,23211,1125,0,0.098666667,0.088443684,34,24997,1
6716,10208,2,0.451612903,0.233870968,0.024193548,0.008064516,0.505646173,0.0,0,0.027173913,0,0.209781807,0.146902655,21,7856,248,4,0.016129032,0.075925926,82,3184,1
6717,8130,7,0.548571429,0.371428571,0.051428571,0.011428571,0.473891273,0.0,0,0.017301038,0,0.215615601,0.030592734,21,4042,175,3,0.028571429,0.105050505,40,2796,1
6718,7935,6,0.150943396,0.056603774,0.0,0.0,0.680851064,0.0,0,0.056426332,0,0.221369787,0.203125,16,1072,53,1,0.132075472,0.071428571,23,376,1
6719,1029,9,0.073825503,0.040268456,0.026845638,0.0,0.487951807,0.0,0,0.00610998,0,0.182948847,0.63,14,3042,149,1,0.261744966,0.142857143,15,829,1
6720,5393,2,0.631944444,0.189236111,0.041666667,0.022569444,0.445066124,0.0,0,0.034113447,0,0.167883937,0.442528736,30,11550,576,3,0.309027778,0.076271186,110,1966,1
6721,3951,5,0.447368421,0.078947368,0.061403509,0.043859649,0.458304618,0.0,0,0.076446281,0,0.262359176,0.033488372,20,5253,114,3,0.061403509,0.100961538,48,5802,1
6722,1535,6,0.756756757,0.410553411,0.127413127,0.024453024,0.458661417,0.0,0,0.036138849,0,0.190837392,0.397727273,62,4942,777,10,0.196911197,0.14507772,50,1016,1
6723,6759,3,0.621621622,0.28957529,0.077220077,0.023166023,0.422405239,0.0,0,0.035259549,0,0.219230605,0.016783974,20,10478,259,2,0.208494208,0.074841681,28,10076,1
6724,9184,1,0.691011236,0.252808989,0.207865169,0.179775281,0.52478551,0.0,0,0.030120482,0,0.222058603,0.125340599,21,6233,178,2,0.168539326,0.116477273,36,2098,1
6725,8359,2,0.550239234,0.196172249,0.043062201,0.009569378,0.527991782,0.0,0,0.070661896,0,0.230823068,0.045317221,43,3077,209,8,0.057416268,0.070588235,64,1947,2
6726,6342,2,0.417808219,0.123287671,0.01369863,0.0,0.509647372,0.0,0,0.045602606,0,0.223293283,0.130434783,32,3158,146,10,0.383561644,0.105442177,123,1503,0
6727,8044,2,0.0,0.0,0.0,0.0,0.62741652,0.0,0,0.009708738,0,0.217808329,0.215686275,0,361,18,1,0.055555556,0.077669903,31,569,0
6728,8545,1,0.602362205,0.24015748,0.070866142,0.027559055,0.526211015,0.003533569,0,0.049586777,0,0.213733803,0.007067138,58,1655,254,10,0.133858268,0.116838488,57,1507,1
6729,3587,2,0.517985612,0.273381295,0.064748201,0.014388489,0.495391705,0.003125,0,0.04293381,0,0.22764196,0.0875,30,2940,139,5,0.007194245,0.083333333,27,1736,1
6730,9487,1,0.353383459,0.142857143,0.052631579,0.022556391,0.500654165,0.0,0,0.074820144,0,0.223244335,0.088691796,27,2828,133,3,0.218045113,0.079812207,43,2293,1
6731,7641,11,0.258928571,0.071428571,0.035714286,0.017857143,0.675141243,0.0,0,0.039325843,0,0.218960938,0.968253968,45,1034,112,4,0.241071429,0.136986301,34,354,1
6732,1277,1,0.118644068,0.050847458,0.0,0.0,0.486618799,0.0,0,0.025806452,0,0.232461182,0.122164049,4,9399,118,4,0.084745763,0.090252708,27,3064,1
6733,4259,2,0.578313253,0.192771084,0.0562249,0.032128514,0.469561688,0.0,0,0.048689139,0,0.188735955,0.055813953,15,12212,249,11,0.200803213,0.110576923,78,4928,1
6734,5276,2,0.272727273,0.03030303,0.0,0.0,0.493889591,0.0,0,0.111587983,0,0.293322769,0.026570048,14,1954,33,9,0.03030303,0.070588235,67,2372,2
6735,7834,7,0.416666667,0.25,0.104166667,0.041666667,0.486290056,0.00172117,0,0.043478261,0,0.266029527,0.022375215,23,2891,48,1,0.0625,0.097014925,30,3027,1
6736,7182,2,0.382352941,0.147058824,0.073529412,0.014705882,0.50155521,0.0,0,0.059382423,0,0.222367149,0.128440367,19,2381,68,3,0.088235294,0.131221719,48,1286,1
6737,4471,4,0.346666667,0.026666667,0.0,0.0,0.398797595,0.0,0,0.046454768,0,0.295935961,0.013925152,9,7276,75,5,0.026666667,0.084684685,37,7983,1
6738,2022,4,0.613861386,0.356435644,0.108910891,0.069306931,0.570552147,0.0,0,0.072340426,0,0.180743946,1.037037037,42,2008,101,4,0.475247525,0.025641026,47,163,1
6739,6796,1,0.447154472,0.203252033,0.154471545,0.0,0.523225241,0.0,0,0.062787136,0,0.208809773,0.192488263,16,4014,123,2,0.414634146,0.086538462,39,1141,1
6740,8935,0,0.416666667,0.071428571,0.011904762,0.011904762,0.480167015,0.0,0,0.088803089,0,0.230501017,0.072289157,56,353,84,8,0.0,0.030612245,48,479,1
6741,1009,4,0.696969697,0.266666667,0.060606061,0.024242424,0.388322521,0.0,0,0.052785924,0,0.232428254,0.017687075,28,5932,165,8,0.151515152,0.101351351,35,4316,1
6742,5013,2,0.762626263,0.237373737,0.035353535,0.01010101,0.317073171,0.0,0,0.071269488,0,0.235233744,0.020325203,65,1056,198,3,0.045454545,0.074906367,99,2009,0
6743,6218,2,0.121212121,0.069264069,0.038961039,0.017316017,0.614379085,0.0,0,0.013152312,0,0.105259774,3.144927536,17,5094,231,8,0.064935065,0.101265823,25,459,1
6744,4031,1,0.807692308,0.615384615,0.115384615,0.038461538,1.2,0.0,0,0.084745763,0,0.337589687,0.714285714,61,197,26,4,0.0,0.0,27,55,1
6745,1858,2,0.653846154,0.199300699,0.06993007,0.027972028,0.499003984,0.0,0,0.019266055,0,0.202551416,0.176811594,24,6836,286,3,0.146853147,0.065671642,39,2008,1
6746,3082,1,0.0,0.0,0.0,0.0,0.561419472,0.005524862,0,0.002358491,0,0.230989226,0.232044199,5,1755,31,0,0.064516129,0.102272727,15,1099,0
6747,178,7,0.55179704,0.177589852,0.046511628,0.006342495,0.460704607,0.0,0,0.021264689,1,0.216737257,0.367231638,45,4915,473,3,0.014799154,0.084210526,92,1107,0
6748,8273,2,0.526717557,0.244274809,0.038167939,0.022900763,0.727564103,0.0,0,0.033395176,0,0.190578862,0.363636364,60,957,131,3,0.20610687,0.037037037,31,312,1
6749,9189,0,0.534351145,0.194656489,0.053435115,0.0,0.440763052,0.0,0,0.039189189,0,0.120224265,0.532846715,64,917,262,1,0.064885496,0.068965517,63,996,1
6750,1204,4,0.37254902,0.137254902,0.039215686,0.0,0.529106628,0.0,0,0.059800664,0,0.230714724,0.184782609,24,1586,51,5,0.431372549,0.081272085,67,1735,1
6751,4226,1,0.749367089,0.344303797,0.134177215,0.073417722,0.561904762,0.0,0,0.041755889,0,0.205571898,0.879310345,44,5255,395,5,0.215189873,0.083333333,111,735,1
6752,10113,0,0.488054608,0.324232082,0.245733788,0.215017065,0.441633378,0.0,0,0.028998243,0,0.193410503,0.177676538,22,8602,293,6,0.211604096,0.074879227,35,2253,1
6753,565,1,0.523560209,0.267015707,0.104712042,0.010471204,0.472925344,0.0,0,0.082788671,0,0.229643059,0.062622309,31,4751,191,11,0.178010471,0.076208178,152,3121,1
6754,10405,0,0.631578947,0.456140351,0.070175439,0.058479532,0.433290708,0.0,0,0.027914614,0,0.260680357,0.010247137,14,9256,171,4,0.040935673,0.095357591,46,9384,1
6755,8464,1,0.0,0.0,0.0,0.0,21.0,-1.0,0,0.444444444,0,0.444709626,-1.0,32,68,1,0,0.0,0.1,51,1,1
6756,6318,1,0.301724138,0.077586207,0.017241379,0.0,0.471368887,0.0,0,0.056027165,0,0.26305022,0.043348281,24,3408,116,4,0.362068966,0.060331825,119,4068,1
6757,2576,3,0.009302326,0.0,0.0,0.0,0.224352332,0.0,0,0.007416564,0,0.089318862,0.312368973,1,4526,215,6,0.31627907,0.27628866,44,3860,1
6758,1811,1,0.514644351,0.271966527,0.133891213,0.029288703,0.561557789,0.0,0,0.020212766,0,0.209709031,0.620437956,15,11780,239,3,0.0041841,0.058394161,35,796,1
6759,9414,2,0.523809524,0.136904762,0.005952381,0.005952381,0.362848893,0.0,0,0.008595989,0,0.094230992,0.330708661,23,3708,168,0,0.142857143,0.077464789,87,1039,1
6760,5655,0,0.787375415,0.636212625,0.571428571,0.008305648,0.444899003,0.0,0,0.009182335,0,0.262206228,0.013446568,5,78223,602,7,0.003322259,0.108777194,43,7817,1
6761,9355,4,0.617424242,0.106060606,0.026515152,0.018939394,0.450704225,0.0,0,0.042869641,0,0.215711195,0.033657442,17,9303,264,9,0.321969697,0.127071823,181,6816,1
6762,5083,0,0.357142857,0.196428571,0.035714286,0.017857143,0.42596433,0.0,0,0.112903226,0,0.265196771,0.008064516,12,4277,56,1,0.071428571,0.107728337,61,4822,0
6763,2860,2,0.049450549,0.010989011,0.0,0.0,0.433726925,0.000882,0,0.009102731,0,0.22998518,0.013227513,7,6272,182,2,0.664835165,0.13996139,30,6013,1
6764,4443,0,0.288135593,0.016949153,0.0,0.0,21.0,-1.0,0,0.043392505,0,0.126793795,-1.0,46,876,177,1,0.005649718,0.5,1,1,1
6765,2395,0,0.409090909,0.154545455,0.127272727,0.081818182,0.498303167,0.003184713,0,0.055855856,0,0.235399019,0.117834395,20,3194,110,6,0.127272727,0.04516129,63,1768,1
6766,2478,0,0.482758621,0.068965517,0.068965517,0.068965517,21.0,-1.0,0,0.092198582,0,0.307692308,-1.0,71,106,29,3,0.034482759,0.25,29,1,1
6767,9336,3,0.608938547,0.290502793,0.122905028,0.022346369,0.43765586,0.0,0,0.046827795,0,0.198840696,0.263565891,58,1471,179,9,0.055865922,0.087248322,54,802,1
6768,9990,0,0.398148148,0.12962963,0.055555556,0.018518519,0.0,-1.0,0,0.056318681,0,0.24770941,-1.0,22,4336,108,4,0.138888889,0.1,78,0,2
6769,4473,5,0.5,0.278688525,0.172131148,0.06557377,0.433695652,0.0,0,0.057623049,0,0.240035648,0.220779221,15,7255,122,6,0.008196721,0.122093023,66,920,2
6770,6649,1,0.483471074,0.099173554,0.008264463,0.0,0.540034072,0.0,0,0.045822102,0,0.166964894,0.35483871,57,787,242,5,0.0,0.055555556,67,587,1
6771,7146,6,0.816239316,0.615384615,0.354700855,0.299145299,0.496222852,0.0,0,0.028440367,0,0.195127263,0.12628866,23,9071,234,9,0.025641026,0.065822785,136,2118,1
6772,771,0,0.357142857,0.202380952,0.130952381,0.05952381,0.461538462,0.0,0,0.047169811,0,0.210410718,0.107142857,33,1697,84,5,0.321428571,0.231060606,82,1274,1
6773,9107,1,0.300884956,0.123893805,0.07079646,0.061946903,0.51002004,-1.0,0,0.119834711,0,0.213407438,0.237804878,44,1240,113,6,0.008849558,0.051428571,53,998,1
6774,4421,0,0.235294118,0.117647059,0.102941176,0.014705882,0.449121901,0.0,0,0.105263158,0,0.261573291,0.060358891,12,3832,68,2,0.044117647,0.064250412,80,3872,1
6775,5708,8,0.47107438,0.107438017,0.066115702,0.024793388,0.402114681,0.0,0,0.087344029,0,0.293061441,0.005754759,8,10778,121,9,0.388429752,0.093721565,33,12295,0
6776,3391,2,0.0,0.0,0.0,0.0,1.606060606,0.0,0,0.313253012,0,0.333531439,0.4,6,149,5,0,0.0,0.055555556,62,33,1
6777,1744,2,0.518867925,0.254716981,0.160377358,0.132075472,0.515363128,0.0,0,0.086206897,0,0.282452925,0.03875969,31,4442,106,5,0.08490566,0.097014925,81,1430,1
6778,3766,0,0.0,0.0,0.0,0.0,21.0,-1.0,0,0.166666667,0,0.672413793,-1.0,100,0,1,8,1.0,0.1,1,1,1
6779,4591,2,0.816993464,0.352941176,0.098039216,0.019607843,0.560377358,0.0,0,0.026086957,0,0.227111176,0.08988764,32,2573,153,2,0.222222222,0.09375,164,1060,1
6780,745,8,0.0,0.0,0.0,0.0,21.0,-1.0,0,0.179039301,0,0.247276005,-1.0,5,551,32,6,0.03125,0.142857143,31,1,1
6781,7862,0,0.787096774,0.416129032,0.351612903,0.232258065,0.324192235,0.001605136,0,0.013973799,0,0.215319761,0.038523274,20,11673,310,3,0.258064516,0.088962109,43,3683,1
6782,7265,5,0.523076923,0.269230769,0.130769231,0.069230769,0.49,0.0,0,0.038095238,0,0.252104536,0.225806452,15,7275,130,7,0.007692308,0.090517241,91,1200,2
6783,3794,2,0.486166008,0.280632411,0.083003953,0.063241107,0.0,-1.0,0,0.025540275,0,0.171384593,-1.0,19,14029,253,3,0.71541502,0.0,53,0,1
6784,7477,0,0.285714286,0.095238095,0.0,0.0,0.426905343,0.0,0,0.041916168,0,0.317977056,0.003267974,6,3319,21,5,0.0,0.107615894,57,3687,1
6785,3843,7,0.637426901,0.298245614,0.070175439,0.01754386,0.414201183,0.003367003,0,0.063174114,0,0.206163254,0.053872054,40,1874,171,9,0.0,0.139072848,138,1682,1
6786,7403,1,0.637316562,0.213836478,0.075471698,0.033542977,0.396475771,0.0,0,0.036585366,0,0.215527598,0.727272727,45,6570,477,8,0.255765199,0.075268817,63,454,1
6787,10379,1,0.40625,0.1796875,0.0859375,0.0390625,0.489335006,0.0,0,0.038727524,0,0.230797506,0.191780822,35,2281,128,10,0.03125,0.084337349,94,797,1
6788,2218,0,0.307086614,0.107611549,0.023622047,0.005249344,0.498419389,0.005555556,0,0.035054175,0,0.187452104,0.944444444,23,7235,381,7,0.225721785,0.098360656,93,949,1
6789,8318,5,0.630681818,0.238636364,0.125,0.079545455,0.407167745,0.0,0,0.100282486,0,0.270181938,0.076219512,64,1519,176,10,0.238636364,0.112759644,102,2009,1
6790,10467,0,0.62295082,0.286885246,0.229508197,0.221311475,0.468105986,0.0,0,0.022088353,0,0.19183735,0.204301075,19,8788,244,7,0.221311475,0.081521739,118,2038,1
6791,4736,6,0.788732394,0.438967136,0.136150235,0.051643192,0.711743772,0.0,0,0.027318933,0,0.184494686,0.477272727,77,1690,426,3,0.115023474,0.102040816,33,281,0
6792,4870,2,0.491935484,0.217741935,0.032258065,0.028225806,0.506268657,0.003401361,0,0.012228261,0,0.234657119,0.078231293,46,2550,248,0,0.584677419,0.101398601,51,1675,1
6793,3323,1,0.4,0.2125,0.15,0.15,0.490959666,0.0,0,0.047722343,0,0.260713491,0.037974684,16,2816,80,4,0.0875,0.060209424,50,2157,1
6794,4947,0,0.508982036,0.335329341,0.275449102,0.209580838,0.421942968,0.0,0,0.045454545,0,0.242015569,0.042349727,40,3476,167,5,0.131736527,0.102209945,42,4138,1
6795,5921,3,0.443502825,0.262711864,0.186440678,0.101694915,0.498522583,0.0,0,0.037272006,0,0.199608875,0.29245283,56,3175,354,5,0.209039548,0.09976247,87,2366,1
6796,3174,0,0.721774194,0.290322581,0.181451613,0.088709677,0.387968079,0.0,0,0.032015066,0,0.207952652,0.00685401,15,9995,248,6,0.177419355,0.0875,119,8145,1
6797,2567,8,0.574358974,0.194871795,0.046153846,0.020512821,0.502362205,0.0,0,0.102836879,0,0.234606754,0.050295858,38,3131,195,3,0.123076923,0.068965517,79,1905,1
6798,6919,0,0.285714286,0.035714286,0.011904762,0.0,0.476987448,0.0,0,0.034482759,0,0.208760619,0.055162659,8,7316,84,4,0.05952381,0.103047896,80,4063,1
6799,4932,2,0.657894737,0.298245614,0.0,0.0,0.535962877,0.0,0,0.058988764,0,0.208579035,0.170212766,38,1208,114,3,0.052631579,0.138888889,43,862,0
6800,3903,8,0.678362573,0.520467836,0.391812865,0.321637427,0.449214917,0.0,0,0.045743329,0,0.247182188,0.091180867,51,5432,171,3,0.099415205,0.105654762,89,4076,1
6801,5294,1,0.747126437,0.353448276,0.068965517,0.022988506,0.600461894,0.0,0,0.025880661,0,0.178950993,0.175675676,65,1894,348,2,0.143678161,0.16,26,433,1
6802,8586,2,0.528985507,0.362318841,0.311594203,0.268115942,0.473958333,0.0,0,0.024916944,0,0.213715013,0.172506739,18,5784,138,1,0.31884058,0.078717201,24,1920,1
6803,5702,3,0.372881356,0.084745763,0.016949153,0.0,0.538954109,0.0,0,0.103202847,0,0.246742725,0.05952381,47,1307,118,8,0.228813559,0.112244898,147,937,2
6804,193,0,0.545454545,0.403743316,0.28342246,0.163101604,0.495107632,0.0,0,0.066720911,0,0.206710446,0.156089194,57,5579,374,0,0.502673797,0.064912281,35,3577,1
6805,3349,1,0.74559194,0.392947103,0.103274559,0.037783375,0.430710863,0.0,0,0.046769231,0,0.194371336,0.067307692,46,4946,397,9,0.151133501,0.092017738,82,5008,0
6806,72,0,0.410810811,0.172972973,0.091891892,0.027027027,0.646271511,0.0,0,0.040044494,0,0.204147406,1.021978022,36,4684,185,4,0.043243243,0.126213592,65,523,1
6807,4712,3,0.611111111,0.310606061,0.118686869,0.045454545,21.0,-1.0,0,0.01953125,0,0.227758373,-1.0,46,5333,396,0,0.116161616,1.0,1,1,1
6808,650,1,0.66951567,0.319088319,0.074074074,0.034188034,0.496070273,0.0,0,0.027600849,0,0.186550047,0.038961039,43,4479,351,13,0.15954416,0.054455446,126,2160,0
6809,896,0,0.206896552,0.0,0.0,0.0,0.606343284,0.0,0,0.019736842,0,0.330568038,0.031914894,15,1048,29,0,0.0,0.10989011,25,536,1
6810,460,0,0.505102041,0.204081633,0.12755102,0.084183673,21.0,-1.0,0,0.022034997,0,0.201410677,-1.0,17,14214,392,0,0.12755102,0.5,1,1,1
6811,7346,3,0.455882353,0.18627451,0.053921569,0.009803922,0.453519613,0.00152439,0,0.027932961,0,0.206405078,0.080792683,18,10767,204,3,0.024509804,0.064516129,49,3722,0
6812,4606,1,0.465517241,0.310344828,0.206896552,0.0,0.512480499,0.0,0,0.016212233,0,0.203539509,0.217948718,5,17496,116,6,0.060344828,0.050632911,40,1282,1
6813,7016,6,0.773972603,0.534246575,0.363013699,0.318493151,0.481602914,0.014403292,0,0.018893387,0,0.223726694,0.185185185,16,19084,292,13,0.044520548,0.108267717,103,2745,2
